neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,7,32,0.48843160160719895,0.2972123043752275,0.5653207752559951,0.16860894552995487,0.6491595652996024,0.5343344627312161,0.4980194388163476,0.40981761250923054
all,8,32,0.48611066619427745,0.3044485295161432,0.5648618609766255,0.17108851681123918,0.6613999891639936,0.5421431888611554,0.49903064438400585,0.4145541619350852
all,9,32,0.49401665358573343,0.30511229065960604,0.5649006284162479,0.17366733321108543,0.6758614082232923,0.5399952553500924,0.4995329963060786,0.41930235169055685
all,10,32,0.4918114954160465,0.30935146238786554,0.5701377945667091,0.1757115242596696,0.6863367484820511,0.5393655762304805,0.5044238005594698,0.42128567325378236
all,20,32,0.5451690215254587,0.3498016026218064,0.5625625133346599,0.19331799090480925,0.6957785927179002,0.5249884754730688,0.5162887295171568,0.42854036712819715
all,30,32,0.5584544533154878,0.3679366805705251,0.5593980844155193,0.1973106759850614,0.7115767849801733,0.49683733699298016,0.5095872309346456,0.43648436806900215
all,40,32,0.5638158730436373,0.39439482002318627,0.556372099583336,0.2025121524279474,0.6966852364881339,0.5267297268221168,0.5091011150908586,0.4399306632801905
all,50,32,0.5790398777324341,0.39854834602964107,0.5544781252069464,0.20402660440238202,0.6718812665388124,0.5284629842015343,0.5033485253047435,0.4365547666887986
all,60,32,0.5764253392041954,0.3869356231704409,0.5436881423357974,0.20933148884854805,0.6723271939656278,0.5022526116686864,0.49942234424160536,0.43868700781672004
all,70,32,0.5778676698870362,0.4079596126347644,0.5528008411006651,0.22227624449089392,0.6417759292976318,0.45664984152620003,0.49656818377156964,0.4455733895286852
all,80,32,0.5776833908656469,0.4232047018850505,0.5503230385521136,0.2235282953969169,0.5940581123808906,0.45707766694804464,0.4929570166612946,0.44838036736502207
all,90,32,0.5700318589397629,0.422913810862932,0.5433844108144356,0.22551653742620362,0.5957860402402929,0.43861362358902145,0.48322863224309837,0.44887635791287794
all,100,32,0.5664472290622335,0.42558570951188684,0.5431444126045335,0.2333526448352424,0.597503904637468,0.43826420162934004,0.48466562361371623,0.4446563771963672
all,1,64,0.2937096988199729,0.19577710390838138,0.5100608329882172,0.1448598208402351,0.5981954200407346,0.5091073515926483,0.4190886655255558,0.3513831289452445
all,2,64,0.36670774580836224,0.23365118356000725,0.5217297949302253,0.1522483852487527,0.6186133532759257,0.5187371468565702,0.4461439137221048,0.376251260035045
all,3,64,0.4090246335492667,0.25960912463466357,0.5437157898039006,0.15861357968443782,0.6331184688459672,0.5370658030176377,0.4542719279745769,0.38680324573494396
all,4,64,0.4397767594476427,0.2711434222681759,0.5493387059724566,0.16113091119936956,0.6370349370882558,0.5343238994264833,0.46935131016584214,0.39589002859683214
all,5,64,0.4636278314845091,0.2789741786569997,0.5473089137178146,0.16562984098828956,0.6328877619932894,0.539509873372995,0.4807227471134106,0.40433176725637066
all,6,64,0.47195559925493114,0.2867296107859557,0.5629517179013266,0.1670266986840124,0.6345615080738836,0.5345756501804768,0.48506297136642335,0.4086076367011712
all,7,64,0.47899627575220677,0.29382822090881794,0.5698423023157645,0.17158434205232054,0.6439283123866468,0.5308122646449036,0.49371374300060733,0.41363844052442106
all,8,64,0.480988793668047,0.30177115746427247,0.5731792113015459,0.17342963155011268,0.6479318854676124,0.5223491895555704,0.4992251085036735,0.41558803063047356
all,9,64,0.48979919715088227,0.3031617026239573,0.5639887245705983,0.1742163588551565,0.6661308549382338,0.5244243904603356,0.5018098656008673,0.4187382097553661
all,10,64,0.49981746613614614,0.3179901388361905,0.5695221631421964,0.17673102570578142,0.6709964474235741,0.52475933259415,0.5050254828957055,0.41723453655595033
all,20,64,0.5152954834238387,0.356554097753189,0.5629166993412403,0.19222742067292695,0.6595518159019191,0.49596674878947794,0.514128221123623,0.4309405633397766
all,30,64,0.5475075878332526,0.3845142407067431,0.5589821903590058,0.19639798590323737,0.7125505790222838,0.4910566355555726,0.5121132739559452,0.4375394801665377
all,40,64,0.5835690655126196,0.38355505908675597,0.556372099583336,0.2101058645436792,0.6966852364881339,0.49717684018221214,0.5075405373309572,0.4400178686324633
all,50,64,0.58231157511325,0.4070552800954612,0.5334725748587207,0.20974666819383603,0.6356585918503574,0.5006040228491552,0.5062806774201029,0.4325457747192218
all,60,64,0.5753860536612313,0.40438762891022717,0.49523042148195623,0.21438781575464358,0.6367392290031592,0.5023200099269172,0.5020177999204019,0.44263351975218257
all,70,64,0.5772307567176526,0.4102540046642244,0.5308070589140266,0.21786221410286524,0.6417759292976318,0.5058830192901368,0.49569376959793693,0.4402560495575506
all,80,64,0.5750207534086127,0.4323761592560796,0.5241253461000186,0.21936571380355505,0.5940581123808905,0.5046084458525464,0.4908356020238861,0.437193493425137
all,90,64,0.5679182797140306,0.4336124452383927,0.5511100628232724,0.22660337956586016,0.5957860402402929,0.43856548690567737,0.4876968106933269,0.4415064496878247
all,100,64,0.5647027767552336,0.42574518711359766,0.49497323833693535,0.22998148239331728,0.5975039046374682,0.4382642016293401,0.4905655793909621,0.4385940312347265
