nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
64,all,3,0.007711251576741501,0.0086164474487304,0.008491675059000567,0.03652509053548173,0.026651064554850203,0.06416988372802727,0.02832547823588047,0.38027310371398926
64,all,4,0.007662852605183901,0.009049971898396767,0.009292999903360967,0.04066157341003413,0.033096472422281864,0.07032505671183263,0.04436643918355299,0.4387903213500976
64,all,5,0.010569334030151334,0.008891264597574833,0.012097358703613266,0.050556421279907164,0.03108072280883783,0.08509254455566401,0.04112132390340163,0.501146157582601
64,all,6,0.010484218597412066,0.009429057439168267,0.009000937143961532,0.04188323020935053,0.0396653811136881,0.0917563438415527,0.04554478327433264,0.5668605963389078
64,all,7,0.011775334676106733,0.010893026987711532,0.011165539423624634,0.0564018885294596,0.03751889864603673,0.09713403383890784,0.04716515541076657,0.606147289276123
64,all,8,0.013108650843302368,0.0090266863505045,0.009128411610921166,0.0615590413411458,0.056277275085449205,0.10538625717163082,0.05027246475219724,0.6457153161366781
64,all,9,0.013531287511189767,0.008572340011596633,0.0111306508382161,0.060850381851196234,0.05424253145853677,0.10761960347493488,0.0533075332641601,0.73553999265035
64,all,10,0.015627066294352166,0.0100314617156982,0.010195573170979766,0.06225617726643876,0.04954950014750156,0.12807647387186682,0.05574655532836907,0.7477655410766602
64,all,20,0.02135181427001947,0.016254186630248968,0.008938550949096633,0.08220791816711424,0.06824143727620437,0.14219379425048825,0.07277075449625646,1.274511734644572
64,all,30,0.0212419033050537,0.017175118128458632,0.014180103937784799,0.0979221661885579,0.08031407992045077,0.19562959671020505,0.09306359291076656,1.7084883054097495
64,all,40,0.022080580393473232,0.0209589004516601,0.019223451614379834,0.1237400372823079,0.07384657859802239,0.27413781483968097,0.11681834856669103,2.2151734828948975
64,all,50,0.0166873137156168,0.019408941268920833,0.024144887924194263,0.16707801818847653,0.09237511952718093,0.2114171981811523,0.1140534083048502,2.757864554723104
64,all,60,0.019519249598185167,0.022128184636433866,0.026486635208129834,0.15501483281453446,0.12197701136271152,0.2512508233388264,0.11782240867614743,3.0659154256184897
64,all,70,0.016427834828694633,0.026095708211262968,0.030813376108805267,0.18897930781046546,0.1482173601786295,0.3142587343851725,0.13980150222778318,3.4694080352783203
64,all,80,0.019842306772867798,0.027122418085734002,0.0308015346527099,0.20444552103678382,0.13730255762736,0.33290918668111164,0.17771561940511063,3.7538353602091474
64,all,90,0.018322865168253537,0.02443138758341463,0.03408567110697423,0.20452570915222165,0.1509199142456054,0.3681822617848714,0.1531134446461995,4.312595367431641
64,all,100,0.0204060872395833,0.026612917582193966,0.03662077585856116,0.22976223627726233,0.17437044779459634,0.3647008736928304,0.1649739742279052,4.507995764414469
